Column_1,Column_2,Column_3,Column_4,Column_5
9,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
9,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
10,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
10,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
10,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
10,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
10,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
11,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
11,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
11,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
11,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
11,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
12,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
12,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
12,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
12,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
12,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
13,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
13,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
13,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
13,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
13,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
14,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
14,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
14,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
14,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
14,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
15,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
15,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
15,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
15,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
15,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
16,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
16,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
16,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
16,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
16,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
17,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
17,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
17,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
17,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
17,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
18,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
18,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
18,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
18,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
18,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
19,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
19,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
19,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
19,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
19,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
20,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
20,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
20,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
20,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
20,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
21,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
21,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
21,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
21,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
21,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
22,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
22,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
22,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
22,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
22,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
23,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
23,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
23,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
23,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
23,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
24,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
24,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
24,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
24,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
24,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
25,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
25,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
25,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
25,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
25,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
26,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
26,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
26,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
26,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
26,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
27,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
27,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
27,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
27,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
27,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
28,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
28,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
28,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
28,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
28,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
29,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
29,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
29,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
29,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
29,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
30,1.6982752401769055,15.485642096425746,0.9844542111505573,1.6347031774222205
30,3.111656445781821,15.485642096425748,0.9844542111505574,3.0480843830271365
30,0.7910235919793894,15.48564209642574,0.9844542111505571,0.7274515292247049
30,1.5626931900645107,15.48564209642595,0.9844542111505571,1.4991211273098266
30,1.6834970870240449,15.48564209642574,0.9844542111505571,1.6199250242693615
